,Dataset,# People,Modelos,NMI,cluster alg,multiview,vgg,resnet,senet
7894,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7218240808241616,agglomerative-pca,CC,False,False,False
7895,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7441812404459602,agglomerative-pca,CC,False,False,False
7896,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7656037358528226,agglomerative-pca,CC,False,False,False
7897,lfw,100,CC resnet50 senet50 agglomerative-pca,0.76691204765839,agglomerative-pca,CC,False,False,False
7898,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7721639882433605,agglomerative-pca,CC,False,False,False
7899,lfw,100,CC resnet50 senet50 agglomerative-pca,0.3872575100692748,agglomerative-pca,CC,False,False,False
7900,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7657861232545325,agglomerative-pca,CC,False,False,False
7901,lfw,100,CC resnet50 senet50 agglomerative-pca,0.337509033746877,agglomerative-pca,CC,False,False,False
7902,lfw,100,CC resnet50 senet50 agglomerative-pca,0.783175778762581,agglomerative-pca,CC,False,False,False
7903,lfw,100,CC resnet50 senet50 agglomerative-pca,0.781045360798037,agglomerative-pca,CC,False,False,False
7904,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7996818599514178,agglomerative-pca,CC,False,False,False
7905,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7633559139534589,agglomerative-pca,CC,False,False,False
7906,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7051351884601362,agglomerative-pca,CC,False,False,False
7907,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7837914786884241,agglomerative-pca,CC,False,False,False
7908,lfw,100,CC resnet50 senet50 agglomerative-pca,0.6859695039405955,agglomerative-pca,CC,False,False,False
7909,lfw,100,CC resnet50 senet50 agglomerative-pca,0.8311022681876384,agglomerative-pca,CC,False,False,False
7910,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7095998402660123,agglomerative-pca,CC,False,False,False
7911,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7336125340496709,agglomerative-pca,CC,False,False,False
7912,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7447195417319914,agglomerative-pca,CC,False,False,False
7913,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7051907213369185,agglomerative-pca,CC,False,False,False
7914,lfw,100,CC resnet50 senet50 agglomerative-pca,0.8251966025781946,agglomerative-pca,CC,False,False,False
7915,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7761439878891983,agglomerative-pca,CC,False,False,False
7916,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7878705402180916,agglomerative-pca,CC,False,False,False
7917,lfw,100,CC resnet50 senet50 agglomerative-pca,0.8412573511406317,agglomerative-pca,CC,False,False,False
7918,lfw,100,CC resnet50 senet50 agglomerative-pca,0.8467272122992809,agglomerative-pca,CC,False,False,False
7919,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7007658533800224,agglomerative-pca,CC,False,False,False
7920,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7654131553416755,agglomerative-pca,CC,False,False,False
7921,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7795469871125794,agglomerative-pca,CC,False,False,False
7922,lfw,100,CC resnet50 senet50 agglomerative-pca,0.821811884171796,agglomerative-pca,CC,False,False,False
7923,lfw,100,CC resnet50 senet50 agglomerative-pca,0.779046088902474,agglomerative-pca,CC,False,False,False
7924,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7981455592780968,agglomerative-pca,CC,False,False,False
7925,lfw,100,CC resnet50 senet50 agglomerative-pca,0.3605730460481266,agglomerative-pca,CC,False,False,False
7926,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7890705383013289,agglomerative-pca,CC,False,False,False
7927,lfw,100,CC resnet50 senet50 agglomerative-pca,0.6174421344058562,agglomerative-pca,CC,False,False,False
7928,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7827471641439641,agglomerative-pca,CC,False,False,False
7929,lfw,100,CC resnet50 senet50 agglomerative-pca,0.8498744974181297,agglomerative-pca,CC,False,False,False
7930,lfw,100,CC resnet50 senet50 agglomerative-pca,0.8097034612489727,agglomerative-pca,CC,False,False,False
7931,lfw,100,CC resnet50 senet50 agglomerative-pca,0.7121050046755691,agglomerative-pca,CC,False,False,False
7932,celeba,500,CC resnet50 senet50 agglomerative-pca,0.6784395528428641,agglomerative-pca,CC,False,False,False
7933,maskedlfw,50,CC resnet50 senet50 agglomerative-pca,0.6705310313031883,agglomerative-pca,CC,False,False,False
7934,maskedlfw,500,CC resnet50 senet50 agglomerative-pca,0.9113754043715306,agglomerative-pca,CC,False,False,False
7935,maskedlfw,500,CC resnet50 senet50 agglomerative-pca,0.8566390436581982,agglomerative-pca,CC,False,False,False
7936,maskedlfw,500,CC resnet50 senet50 agglomerative-pca,0.8482046924506788,agglomerative-pca,CC,False,False,False
7937,maskedlfw,500,CC resnet50 senet50 agglomerative-pca,0.8944413407132699,agglomerative-pca,CC,False,False,False
7938,maskedlfw,500,CC resnet50 senet50 agglomerative-pca,0.868326493850162,agglomerative-pca,CC,False,False,False
7939,maskedlfw,500,CC resnet50 senet50 agglomerative-pca,0.9039944366807304,agglomerative-pca,CC,False,False,False
7940,maskedlfw,500,CC resnet50 senet50 agglomerative-pca,0.7719329175910261,agglomerative-pca,CC,False,False,False
7941,maskedlfw,500,CC resnet50 senet50 agglomerative-pca,0.8984724616827263,agglomerative-pca,CC,False,False,False
7942,maskedlfw,500,CC resnet50 senet50 agglomerative-pca,0.8945362301440305,agglomerative-pca,CC,False,False,False
7943,maskedlfw,500,CC resnet50 senet50 agglomerative-pca,0.8683756657921631,agglomerative-pca,CC,False,False,False
7944,maskedlfw,500,CC resnet50 senet50 agglomerative-pca,0.8895335234448684,agglomerative-pca,CC,False,False,False
7945,maskedlfw,500,CC resnet50 senet50 agglomerative-pca,0.8893232383984727,agglomerative-pca,CC,False,False,False
7946,celeba,500,CC resnet50 senet50 agglomerative-pca,0.6834688598284065,agglomerative-pca,CC,False,False,False
7947,yale,15,CC resnet50 senet50 agglomerative-pca,0.9612344731458607,agglomerative-pca,CC,False,False,False
7948,yale,15,CC resnet50 senet50 agglomerative-pca,0.9612344731458607,agglomerative-pca,CC,False,False,False
7949,yale,15,CC resnet50 senet50 agglomerative-pca,0.9612344731458607,agglomerative-pca,CC,False,False,False
7950,yale,15,CC resnet50 senet50 agglomerative-pca,0.9612344731458607,agglomerative-pca,CC,False,False,False
7951,yale,15,CC resnet50 senet50 agglomerative-pca,0.9612344731458607,agglomerative-pca,CC,False,False,False
7952,yale,15,MVC resnet50 senet50 mvc_kmeans,0.295549903996347,mvc_kmeans,MVC,False,False,False
8236,yale,15,MVC resnet50 senet50 mvc_kmeans-pca,0.444811696669334,mvc_kmeans-pca,MVC,False,False,False
8520,yale,15,CC vgg16 resnet50 senet50 kmeans,1.0,kmeans,CC,True,True,True
8521,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.777114237345007,kmeans,CC,True,True,True
8522,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.800264866596182,kmeans,CC,True,True,True
8523,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8434135671795693,kmeans,CC,True,True,True
8524,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8175060274584167,kmeans,CC,True,True,True
8525,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.80411880929532,kmeans,CC,True,True,True
8526,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7745810267961709,kmeans,CC,True,True,True
8527,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.794671244653222,kmeans,CC,True,True,True
8528,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8022791629610538,kmeans,CC,True,True,True
8529,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8157238841269607,kmeans,CC,True,True,True
8530,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8108526163013197,kmeans,CC,True,True,True
8531,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7732758844469616,kmeans,CC,True,True,True
8532,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8259788781624032,kmeans,CC,True,True,True
8533,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8202966531342488,kmeans,CC,True,True,True
8534,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7952092803702103,kmeans,CC,True,True,True
8535,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8468079515202487,kmeans,CC,True,True,True
8536,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8106992197168792,kmeans,CC,True,True,True
8537,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.831477367716214,kmeans,CC,True,True,True
8538,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8047760709975442,kmeans,CC,True,True,True
8539,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8204649146870379,kmeans,CC,True,True,True
8540,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7815474152923049,kmeans,CC,True,True,True
8541,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8045109136292505,kmeans,CC,True,True,True
8542,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8186217586603615,kmeans,CC,True,True,True
8543,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8212932368528728,kmeans,CC,True,True,True
8544,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7874156808150683,kmeans,CC,True,True,True
8545,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7744470080045237,kmeans,CC,True,True,True
8546,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.764311404553146,kmeans,CC,True,True,True
8547,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8189429902789951,kmeans,CC,True,True,True
8548,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8275815079093705,kmeans,CC,True,True,True
8549,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7990192984288259,kmeans,CC,True,True,True
8550,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8276475420681629,kmeans,CC,True,True,True
8551,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7797984864936958,kmeans,CC,True,True,True
8552,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8198840923792476,kmeans,CC,True,True,True
8553,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.807099124430655,kmeans,CC,True,True,True
8554,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.804806991079093,kmeans,CC,True,True,True
8555,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8047393859250203,kmeans,CC,True,True,True
8556,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7956343532928244,kmeans,CC,True,True,True
8557,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7967420172099035,kmeans,CC,True,True,True
8558,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8010458636639685,kmeans,CC,True,True,True
8559,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7933184035773967,kmeans,CC,True,True,True
8560,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7871853992129663,kmeans,CC,True,True,True
8561,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.787612550539604,kmeans,CC,True,True,True
8562,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7861250648908877,kmeans,CC,True,True,True
8563,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8277842925982989,kmeans,CC,True,True,True
8564,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7685139792665183,kmeans,CC,True,True,True
8565,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8134432111926709,kmeans,CC,True,True,True
8566,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7895031808437749,kmeans,CC,True,True,True
8567,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7948187355666045,kmeans,CC,True,True,True
8568,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7979327290885379,kmeans,CC,True,True,True
8569,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8096517650265171,kmeans,CC,True,True,True
8570,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7881283771515151,kmeans,CC,True,True,True
8571,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8207096844325552,kmeans,CC,True,True,True
8572,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8016844902233498,kmeans,CC,True,True,True
8573,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8206646073789644,kmeans,CC,True,True,True
8574,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8139983972012959,kmeans,CC,True,True,True
8575,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8018014897240695,kmeans,CC,True,True,True
8576,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7775811908273963,kmeans,CC,True,True,True
8577,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.826213346311325,kmeans,CC,True,True,True
8578,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7988139435016598,kmeans,CC,True,True,True
8579,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8229512368355272,kmeans,CC,True,True,True
8580,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8510661486734715,kmeans,CC,True,True,True
8581,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7782473417883911,kmeans,CC,True,True,True
8582,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8177470523154013,kmeans,CC,True,True,True
8583,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7942978036887964,kmeans,CC,True,True,True
8584,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8155528500986453,kmeans,CC,True,True,True
8585,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8304677101272964,kmeans,CC,True,True,True
8586,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7786349849499403,kmeans,CC,True,True,True
8587,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7980675101340532,kmeans,CC,True,True,True
8588,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8212324379992362,kmeans,CC,True,True,True
8589,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7755370099875607,kmeans,CC,True,True,True
8590,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8107002184621687,kmeans,CC,True,True,True
8591,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8164919419302652,kmeans,CC,True,True,True
8592,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7760174406870034,kmeans,CC,True,True,True
8593,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8109334570810515,kmeans,CC,True,True,True
8594,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8292905999621906,kmeans,CC,True,True,True
8595,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8273648835736214,kmeans,CC,True,True,True
8596,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7772319145300723,kmeans,CC,True,True,True
8597,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7415453703290802,kmeans,CC,True,True,True
8598,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7835957748268896,kmeans,CC,True,True,True
8599,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8271025205658895,kmeans,CC,True,True,True
8600,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8014472202140996,kmeans,CC,True,True,True
8601,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7797251536425216,kmeans,CC,True,True,True
8602,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8230917116033885,kmeans,CC,True,True,True
8603,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8292841848571018,kmeans,CC,True,True,True
8604,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8149400075418138,kmeans,CC,True,True,True
8605,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8421560152978871,kmeans,CC,True,True,True
8606,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8136443446429956,kmeans,CC,True,True,True
8607,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8642463518433715,kmeans,CC,True,True,True
8608,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8013138396874073,kmeans,CC,True,True,True
8609,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8159857673238056,kmeans,CC,True,True,True
8610,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.808278362543289,kmeans,CC,True,True,True
8611,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8327278280745865,kmeans,CC,True,True,True
8612,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8095745668407784,kmeans,CC,True,True,True
8613,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7942769589433162,kmeans,CC,True,True,True
8614,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8149197754260075,kmeans,CC,True,True,True
8615,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8362816261858809,kmeans,CC,True,True,True
8616,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8317201556444548,kmeans,CC,True,True,True
8617,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7927972054910154,kmeans,CC,True,True,True
8618,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8290105646026952,kmeans,CC,True,True,True
8619,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8380671210922568,kmeans,CC,True,True,True
8620,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7654263338352615,kmeans,CC,True,True,True
8621,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8456128436781049,kmeans,CC,True,True,True
8622,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8401131480602717,kmeans,CC,True,True,True
8623,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8340493472022064,kmeans,CC,True,True,True
8624,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7846072308455825,kmeans,CC,True,True,True
8625,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8049322293798692,kmeans,CC,True,True,True
8626,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7888214511224494,kmeans,CC,True,True,True
8627,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7570387920635964,kmeans,CC,True,True,True
8628,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7998212051121134,kmeans,CC,True,True,True
8629,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8179956656873741,kmeans,CC,True,True,True
8630,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8297243372971743,kmeans,CC,True,True,True
8631,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8097662836407579,kmeans,CC,True,True,True
8632,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8045852826152944,kmeans,CC,True,True,True
8633,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8292976427059919,kmeans,CC,True,True,True
8634,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7714558406724434,kmeans,CC,True,True,True
8635,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8235471452797787,kmeans,CC,True,True,True
8636,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8027138033905628,kmeans,CC,True,True,True
8637,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7943185581508125,kmeans,CC,True,True,True
8638,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8180295672339168,kmeans,CC,True,True,True
8639,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7825681726052811,kmeans,CC,True,True,True
8640,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8726695591825371,kmeans,CC,True,True,True
8641,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8565722192074743,kmeans,CC,True,True,True
8642,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8172851471506405,kmeans,CC,True,True,True
8643,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7263835132595284,kmeans,CC,True,True,True
8644,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.778161760257123,kmeans,CC,True,True,True
8645,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.815790391262699,kmeans,CC,True,True,True
8646,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8095485209759865,kmeans,CC,True,True,True
8647,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8076660247792614,kmeans,CC,True,True,True
8648,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8161405015298018,kmeans,CC,True,True,True
8649,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8145311795003541,kmeans,CC,True,True,True
8650,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8464917271243673,kmeans,CC,True,True,True
8651,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7905098232304643,kmeans,CC,True,True,True
8652,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7481327313928396,kmeans,CC,True,True,True
8653,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8173946866587595,kmeans,CC,True,True,True
8654,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8214627070784282,kmeans,CC,True,True,True
8655,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7926389117840844,kmeans,CC,True,True,True
8656,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8183295581279284,kmeans,CC,True,True,True
8657,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8167400625047988,kmeans,CC,True,True,True
8658,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8066059718591772,kmeans,CC,True,True,True
8659,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8380977213764931,kmeans,CC,True,True,True
8660,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8373262591632338,kmeans,CC,True,True,True
8661,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7825304305248416,kmeans,CC,True,True,True
8662,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8286961712725123,kmeans,CC,True,True,True
8663,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7881784384949098,kmeans,CC,True,True,True
8664,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8018600805081072,kmeans,CC,True,True,True
8665,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8063335636374057,kmeans,CC,True,True,True
8666,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8261465788015232,kmeans,CC,True,True,True
8667,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7718789174093219,kmeans,CC,True,True,True
8668,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8177091528807889,kmeans,CC,True,True,True
8669,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8527332151708424,kmeans,CC,True,True,True
8670,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8044281939165763,kmeans,CC,True,True,True
8671,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8329608259838397,kmeans,CC,True,True,True
8672,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7902703603045004,kmeans,CC,True,True,True
8673,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7842193481460399,kmeans,CC,True,True,True
8674,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8218918931271013,kmeans,CC,True,True,True
8675,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8569705159657905,kmeans,CC,True,True,True
8676,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7867798652974074,kmeans,CC,True,True,True
8677,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8614137314676877,kmeans,CC,True,True,True
8678,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7979069545192706,kmeans,CC,True,True,True
8679,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8248538023314528,kmeans,CC,True,True,True
8680,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8147369523558039,kmeans,CC,True,True,True
8681,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.78658907438314,kmeans,CC,True,True,True
8682,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7964975258047865,kmeans,CC,True,True,True
8683,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8054794369705529,kmeans,CC,True,True,True
8684,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8188759754547625,kmeans,CC,True,True,True
8685,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7926062170438991,kmeans,CC,True,True,True
8686,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8098470822406242,kmeans,CC,True,True,True
8687,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7873557827519869,kmeans,CC,True,True,True
8688,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7922480819279586,kmeans,CC,True,True,True
8689,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8329466735373573,kmeans,CC,True,True,True
8690,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7889063325709808,kmeans,CC,True,True,True
8691,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8258156852431605,kmeans,CC,True,True,True
8692,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7905613833006537,kmeans,CC,True,True,True
8693,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8070289501703563,kmeans,CC,True,True,True
8694,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7985195440765459,kmeans,CC,True,True,True
8695,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8436366204476996,kmeans,CC,True,True,True
8696,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7624834976594137,kmeans,CC,True,True,True
8697,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8059265934946886,kmeans,CC,True,True,True
8698,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8056250542120686,kmeans,CC,True,True,True
8699,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7489002432845352,kmeans,CC,True,True,True
8700,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8184455589813425,kmeans,CC,True,True,True
8701,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8186676475170575,kmeans,CC,True,True,True
8702,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7984522700942002,kmeans,CC,True,True,True
8703,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8164214340191844,kmeans,CC,True,True,True
8704,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8574869094863081,kmeans,CC,True,True,True
8705,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7909622034297863,kmeans,CC,True,True,True
8706,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7621976503840024,kmeans,CC,True,True,True
8707,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7680727526716828,kmeans,CC,True,True,True
8708,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8077467921137869,kmeans,CC,True,True,True
8709,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8133125159111094,kmeans,CC,True,True,True
8710,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8425981992415006,kmeans,CC,True,True,True
8711,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8125655065568951,kmeans,CC,True,True,True
8712,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.820064744275754,kmeans,CC,True,True,True
8713,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8022627967451876,kmeans,CC,True,True,True
8714,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.824624870469646,kmeans,CC,True,True,True
8715,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7641107518970198,kmeans,CC,True,True,True
8716,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.7826175468963394,kmeans,CC,True,True,True
8717,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8190497063506588,kmeans,CC,True,True,True
8718,celeba,50,CC vgg16 resnet50 senet50 kmeans,0.8223907812330238,kmeans,CC,True,True,True
